,NAME,INITIAL LP,FIRST ROUND CUT,ROUND OF CUTS,OBJECTIVE VALUE ROOT NODE,BEST SOLUTION,SOLUTION TIME,BEST PRIMAL BOUND,GAP,No. OF CUTS GENERATED,No. OF CUTS APPLIED,No. OF CUTS PRESENT IN LP AT THE END,No. OF NODES,PRESOLVING TIME W/O CUTS,TIME FIRST ROUND,TIME ROOT END,RANDOM SEED,CUT SETTING,STATUS,END
336,osorio-cta.mps.gz,0.0,0,0,0.0,0.028939200187903982,3.9251720000000003,0.028939200187903982,0.0,226,0,0,187,0.4949,0,0,2,0,optimal,DONE
338,osorio-cta.mps.gz,0.0,0,0,0.0,0.028939200187903982,3.474925,0.028939200187903982,0.0,226,0,0,187,0.528988,0,0,4,0,optimal,DONE
338,p0201.mps.gz,7115.0,0,0,7115.0,7615.0,0.409504,7615.0,0.0,107,0,0,85,0.028822000000000004,0,0,16,0,optimal,DONE
339,p0201.mps.gz,7115.0,0,0,7115.0,7615.0,0.403484,7615.0,0.0,107,0,0,85,0.026764,0,0,32,0,optimal,DONE
338,p0201.mps.gz,7115.0,0,0,7115.0,7615.0,0.403916,7615.0,0.0,107,0,0,85,0.027702,0,0,8,0,optimal,DONE
337,p0201.mps.gz,7115.0,0,0,7115.0,7615.0,0.404627,7615.0,0.0,107,0,0,85,0.027988,0,0,2,0,optimal,DONE
339,p0201.mps.gz,7115.0,0,0,7115.0,7615.0,0.418092,7615.0,0.0,107,0,0,85,0.029454,0,0,4,0,optimal,DONE
340,p200x1188c.mps.gz,5678.607088607595,0,0,5678.607088607595,15078.0,3513.1501409999996,15078.0,0.0,2776,0,0,1044095,0.034862,0,0,32,0,optimal,DONE
338,p200x1188c.mps.gz,5678.607088607595,0,0,5678.607088607595,15078.0,3497.037057,15078.0,0.0,2776,0,0,1044095,0.036076,0,0,2,0,optimal,DONE
340,p200x1188c.mps.gz,5678.607088607595,0,0,5678.607088607595,15078.0,3400.6841950000003,15078.0,0.0,2776,0,0,1044095,0.03701,0,0,4,0,optimal,DONE
339,p200x1188c.mps.gz,5678.607088607595,0,0,5678.607088607595,15078.0,3583.878846,15078.0,0.0,2776,0,0,1044095,0.035833,0,0,16,0,optimal,DONE
339,p200x1188c.mps.gz,5678.607088607595,0,0,5678.607088607595,15078.0,3542.58871,15078.0,0.0,2776,0,0,1044095,0.033839,0,0,8,0,optimal,DONE
339,p500x2988c.mps.gz,14122.962849872774,0,0,14337.067684478372,15215.0,1.0630620000000002,15215.0,0.0,3488,0,0,27,0.08250099999999999,0,0,2,0,optimal,DONE
341,p500x2988c.mps.gz,14122.962849872774,0,0,14337.067684478372,15215.0,1.092367,15215.0,0.0,3488,0,0,27,0.081615,0,0,4,0,optimal,DONE
341,p500x2988c.mps.gz,14122.962849872774,0,0,14337.067684478372,15215.0,1.009579,15215.0,0.0,3488,0,0,27,0.078773,0,0,32,0,optimal,DONE
340,p500x2988c.mps.gz,14122.962849872774,0,0,14337.067684478372,15215.0,1.092511,15215.0,0.0,3488,0,0,27,0.08161399999999999,0,0,8,0,optimal,DONE
340,p500x2988c.mps.gz,14122.962849872774,0,0,14337.067684478372,15215.0,1.0135319999999999,15215.0,0.0,3488,0,0,27,0.079135,0,0,16,0,optimal,DONE
341,p500x2988d.mps.gz,2.1618320610687025,0,0,2.1618320610687025,5.999999999999999,214.66228700000002,6.0,0.0,6976,0,0,17714,0.075907,0,0,8,0,optimal,DONE
342,p500x2988d.mps.gz,2.1618320610687025,0,0,2.1618320610687025,5.999999999999999,183.69271799999999,6.0,0.0,6976,0,0,17714,0.06969299999999999,0,0,32,0,optimal,DONE
342,p500x2988d.mps.gz,2.1618320610687025,0,0,2.1618320610687025,5.999999999999999,213.502571,6.0,0.0,6976,0,0,17714,0.079341,0,0,4,0,optimal,DONE
341,p500x2988d.mps.gz,2.1618320610687025,0,0,2.1618320610687025,5.999999999999999,213.133029,6.0,0.0,6976,0,0,17714,0.079441,0,0,16,0,optimal,DONE
340,p500x2988d.mps.gz,2.1618320610687025,0,0,2.1618320610687025,5.999999999999999,207.907291,6.0,0.0,6976,0,0,17714,0.080704,0,0,2,0,optimal,DONE
342,peg-solitaire-a3.mps.gz,0.9999999999999979,0,0,1.0000000000000009,1.0000000000000009,2660.5722600000004,1.0000000000000009,0.0,10038,0,0,2298,0.248231,0,0,8,0,optimal,DONE
342,peg-solitaire-a3.mps.gz,0.9999999999999979,0,0,1.0000000000000009,1.0000000000000009,2647.61687,1.0000000000000009,0.0,10038,0,0,2298,0.222481,0,0,16,0,optimal,DONE
343,peg-solitaire-a3.mps.gz,0.9999999999999979,0,0,1.0000000000000009,1.0000000000000009,2659.844442,1.0000000000000009,0.0,10038,0,0,2298,0.239125,0,0,4,0,optimal,DONE
343,peg-solitaire-a3.mps.gz,0.9999999999999979,0,0,1.0000000000000009,1.0000000000000009,2651.345706,1.0000000000000009,0.0,10038,0,0,2298,0.225533,0,0,32,0,optimal,DONE
341,peg-solitaire-a3.mps.gz,0.9999999999999979,0,0,1.0000000000000009,1.0000000000000009,2650.437444,1.0000000000000009,0.0,10038,0,0,2298,0.232141,0,0,2,0,optimal,DONE
343,physiciansched6-2.mps.gz,13370.5,0,0,46621.95833333333,13370.5,18000.000604,1e+20,1e+20,16203,0,0,108,3.1430740000000004,0,0,8,0,timelimit,DONE
343,physiciansched6-2.mps.gz,13370.5,0,0,46621.95833333333,13570.5,18000.000762,1e+20,1e+20,16203,0,0,42,2.821351,0,0,16,0,timelimit,DONE
344,physiciansched6-2.mps.gz,13370.5,0,0,46621.95833333333,13370.5,18000.000526,1e+20,1e+20,16203,0,0,101,2.8196790000000003,0,0,4,0,timelimit,DONE
344,physiciansched6-2.mps.gz,13370.5,0,0,46621.95833333333,13570.5,18000.001058,1e+20,1e+20,16203,0,0,64,2.809703,0,0,32,0,timelimit,DONE
342,physiciansched6-2.mps.gz,13370.5,0,0,46621.95833333333,13570.5,18000.001218,1e+20,1e+20,16203,0,0,148,2.95243,0,0,2,0,timelimit,DONE
345,pigeon-08.mps.gz,-24000.0,0,0,-8000.0,-7000.0,2.409921,-7000.0,0.0,340,0,0,6820,0.031279,0,0,32,0,optimal,DONE
344,pigeon-08.mps.gz,-24000.0,0,0,-8000.0,-7000.0,2.460946,-7000.0,0.0,340,0,0,6820,0.03137,0,0,16,0,optimal,DONE
344,pigeon-08.mps.gz,-24000.0,0,0,-8000.0,-7000.0,2.376401,-7000.0,0.0,340,0,0,6820,0.030801,0,0,8,0,optimal,DONE
343,pigeon-08.mps.gz,-24000.0,0,0,-8000.0,-7000.0,2.403245,-7000.0,0.0,340,0,0,6820,0.030652,0,0,2,0,optimal,DONE
345,pigeon-08.mps.gz,-24000.0,0,0,-8000.0,-7000.0,2.427985,-7000.0,0.0,340,0,0,6820,0.030369,0,0,4,0,optimal,DONE
346,pigeon-10.mps.gz,-30000.0,0,0,-10000.0,-9000.0,125.051588,-9000.0,0.0,629,0,0,436711,0.044752999999999994,0,0,32,0,optimal,DONE
345,pigeon-10.mps.gz,-30000.0,0,0,-10000.0,-9000.0,133.13691200000002,-9000.0,0.0,629,0,0,436711,0.047757,0,0,16,0,optimal,DONE
344,pigeon-10.mps.gz,-30000.0,0,0,-10000.0,-9000.0,122.430678,-9000.0,0.0,629,0,0,436711,0.043092,0,0,2,0,optimal,DONE
345,pigeon-10.mps.gz,-30000.0,0,0,-10000.0,-9000.0,126.47478400000001,-9000.0,0.0,629,0,0,436711,0.046205,0,0,8,0,optimal,DONE
346,pigeon-10.mps.gz,-30000.0,0,0,-10000.0,-9000.0,122.50511000000002,-9000.0,0.0,629,0,0,436711,0.044751,0,0,4,0,optimal,DONE
346,pigeon-13.mps.gz,-39000.0,0,0,-13000.0,-12000.0,18000.004963,-12000.0,0.08333333333333333,893,0,0,10059417,0.077828,0,0,8,0,timelimit,DONE
347,pigeon-13.mps.gz,-39000.0,0,0,-13000.0,-12000.0,18000.003083,-12000.0,0.08333333333333333,893,0,0,8300322,0.07770099999999999,0,0,32,0,timelimit,DONE
346,pigeon-13.mps.gz,-39000.0,0,0,-13000.0,-12000.0,18000.001898,-12000.0,0.08333333333333333,893,0,0,8167535,0.08095,0,0,16,0,timelimit,DONE
345,pigeon-13.mps.gz,-39000.0,0,0,-13000.0,-12000.0,18000.001594999998,-12000.0,0.08333333333333333,893,0,0,8503192,0.078676,0,0,2,0,timelimit,DONE
347,pigeon-13.mps.gz,-39000.0,0,0,-13000.0,-12000.0,18000.001408,-12000.0,0.08333333333333333,893,0,0,8284448,0.075946,0,0,4,0,timelimit,DONE
348,piperout-03.mps.gz,9066.0,0,0,74832.0,74982.0,38.176328000000005,74982.0,0.0,4488,0,0,2130,12.473124,0,0,4,0,optimal,DONE
348,piperout-03.mps.gz,9066.0,0,0,74832.0,74982.0,38.370391999999995,74982.0,0.0,4488,0,0,2130,12.763813,0,0,32,0,optimal,DONE
346,piperout-03.mps.gz,9066.0,0,0,74832.0,74982.0,37.729789000000004,74982.0,0.0,4488,0,0,2130,12.202877,0,0,2,0,optimal,DONE
347,piperout-03.mps.gz,9066.0,0,0,74832.0,74982.0,36.924648,74982.0,0.0,4488,0,0,2130,11.830376,0,0,16,0,optimal,DONE
347,piperout-03.mps.gz,9066.0,0,0,74832.0,74982.0,37.036643,74982.0,0.0,4488,0,0,2130,11.685874,0,0,8,0,optimal,DONE
349,piperout-08.mps.gz,38413.0,0,0,124955.0,125055.0,35.436141,125055.0,0.0,11613,0,0,1377,10.65346,0,0,4,0,optimal,DONE
349,piperout-08.mps.gz,38413.0,0,0,124955.0,125055.0,35.116839,125055.0,0.0,11613,0,0,1377,10.419986999999999,0,0,32,0,optimal,DONE
348,piperout-08.mps.gz,38413.0,0,0,124955.0,125055.0,35.175604,125055.0,0.0,11613,0,0,1377,10.064252,0,0,16,0,optimal,DONE
347,piperout-08.mps.gz,38413.0,0,0,124955.0,125055.0,35.27597,125055.0,0.0,11613,0,0,1377,10.193289,0,0,2,0,optimal,DONE
348,piperout-08.mps.gz,38413.0,0,0,124955.0,125055.0,37.811656,125055.0,0.0,11613,0,0,1377,11.638658,0,0,8,0,optimal,DONE
349,piperout-27.mps.gz,1760.0,0,0,7978.333333333335,8124.0,35.013040999999994,8124.0,0.0,15769,0,0,758,15.572379000000002,0,0,8,0,optimal,DONE
350,piperout-27.mps.gz,1760.0,0,0,7978.333333333335,8124.0,39.646777,8124.0,0.0,15769,0,0,758,19.401118,0,0,32,0,optimal,DONE
350,piperout-27.mps.gz,1760.0,0,0,7978.333333333335,8124.0,39.497639,8124.0,0.0,15769,0,0,758,19.237269,0,0,4,0,optimal,DONE
348,piperout-27.mps.gz,1760.0,0,0,7978.333333333335,8124.0,34.687658,8124.0,0.0,15769,0,0,758,15.544037,0,0,2,0,optimal,DONE
349,piperout-27.mps.gz,1760.0,0,0,7978.333333333335,8124.0,35.361043,8124.0,0.0,15769,0,0,758,16.042752,0,0,16,0,optimal,DONE
350,piperout-d20.mps.gz,-439327.0,0,0,29948.0,29948.0,57.74808,29948.0,0.0,23196,0,0,208,12.171416,0,0,8,0,optimal,DONE
350,piperout-d20.mps.gz,-439327.0,0,0,29948.0,29948.0,57.806436,29948.0,0.0,23196,0,0,208,12.468537,0,0,16,0,optimal,DONE
349,piperout-d20.mps.gz,-439327.0,0,0,29948.0,29948.0,66.884175,29948.0,0.0,23196,0,0,208,17.069499,0,0,2,0,optimal,DONE
351,piperout-d20.mps.gz,-439327.0,0,0,29948.0,29948.0,62.57,29948.0,0.0,23196,0,0,208,14.807286999999999,0,0,4,0,optimal,DONE
351,piperout-d20.mps.gz,-439327.0,0,0,29948.0,29948.0,56.920685,29948.0,0.0,23196,0,0,208,12.18782,0,0,32,0,optimal,DONE
352,piperout-d27.mps.gz,-47289.0,0,0,7572.0,8124.0,40.024215000000005,8124.0,0.0,19733,0,0,152,16.966704999999997,0,0,4,0,optimal,DONE
351,piperout-d27.mps.gz,-47289.0,0,0,7572.0,8124.0,39.902997,8124.0,0.0,19733,0,0,152,16.684644,0,0,8,0,optimal,DONE
352,piperout-d27.mps.gz,-47289.0,0,0,7572.0,8124.0,49.036147,8124.0,0.0,19733,0,0,152,23.374567000000003,0,0,32,0,optimal,DONE
351,piperout-d27.mps.gz,-47289.0,0,0,7572.0,8124.0,44.907022999999995,8124.0,0.0,19733,0,0,152,20.541372,0,0,16,0,optimal,DONE
350,piperout-d27.mps.gz,-47289.0,0,0,7572.0,8124.0,40.207184000000005,8124.0,0.0,19733,0,0,152,16.706797,0,0,2,0,optimal,DONE
352,pk1.mps.gz,0.0,0,0,0.0,11.0,86.438909,11.0,0.0,178,0,0,372837,0.011355,0,0,16,0,optimal,DONE
352,pk1.mps.gz,0.0,0,0,0.0,11.0,90.09748499999999,11.0,0.0,178,0,0,372837,0.01188,0,0,8,0,optimal,DONE
351,pk1.mps.gz,0.0,0,0,0.0,11.0,86.68876999999999,11.0,0.0,178,0,0,372837,0.01155,0,0,2,0,optimal,DONE
353,pk1.mps.gz,0.0,0,0,0.0,11.0,89.07526899999999,11.0,0.0,178,0,0,372837,0.011576000000000001,0,0,4,0,optimal,DONE
353,pk1.mps.gz,0.0,0,0,0.0,11.0,85.962438,11.0,0.0,178,0,0,372837,0.010968,0,0,32,0,optimal,DONE
353,prod1.mps.gz,-100.0,0,0,-74.79942811251713,-56.00000000000001,39.274373,-56.0,0.0,285,0,0,84130,0.035614,0,0,8,0,optimal,DONE
353,prod1.mps.gz,-100.0,0,0,-74.79942811251713,-56.00000000000001,35.72951,-56.0,0.0,285,0,0,84130,0.033466,0,0,16,0,optimal,DONE
352,prod1.mps.gz,-100.0,0,0,-74.79942811251713,-56.00000000000001,39.36724,-56.0,0.0,285,0,0,84130,0.035641,0,0,2,0,optimal,DONE
354,prod1.mps.gz,-100.0,0,0,-74.79942811251713,-56.00000000000001,35.611885,-56.0,0.0,285,0,0,84130,0.033943,0,0,4,0,optimal,DONE
354,prod1.mps.gz,-100.0,0,0,-74.79942811251713,-56.00000000000001,35.69406,-56.0,0.0,285,0,0,84130,0.033433,0,0,32,0,optimal,DONE
353,prod2.mps.gz,-100.0,0,0,-78.91625899678556,-62.0,98.19167,-62.0,0.0,206,0,0,103438,0.07388399999999999,0,0,2,0,optimal,DONE
354,prod2.mps.gz,-100.0,0,0,-78.91625899678556,-62.0,91.904563,-62.0,0.0,206,0,0,103438,0.07144500000000001,0,0,8,0,optimal,DONE
354,prod2.mps.gz,-100.0,0,0,-78.91625899678556,-62.0,80.626121,-62.0,0.0,206,0,0,103438,0.066273,0,0,16,0,optimal,DONE
355,prod2.mps.gz,-100.0,0,0,-78.91625899678556,-62.0,80.536763,-62.0,0.0,206,0,0,103438,0.066216,0,0,4,0,optimal,DONE
355,prod2.mps.gz,-100.0,0,0,-78.91625899678556,-62.0,81.386791,-62.0,0.0,206,0,0,103438,0.06715800000000001,0,0,32,0,optimal,DONE
356,pw-myciel4.mps.gz,2.0,0,0,2.0,10.0,1019.2141109999999,10.0,0.0,7880,0,0,128785,0.539982,0,0,4,0,optimal,DONE
355,pw-myciel4.mps.gz,2.0,0,0,2.0,10.0,1016.70804,10.0,0.0,7880,0,0,128785,0.533998,0,0,16,0,optimal,DONE
354,pw-myciel4.mps.gz,2.0,0,0,2.0,10.0,1014.920895,10.0,0.0,7880,0,0,128785,0.540189,0,0,2,0,optimal,DONE
356,pw-myciel4.mps.gz,2.0,0,0,2.0,10.0,1016.00136,10.0,0.0,7880,0,0,128785,0.550913,0,0,32,0,optimal,DONE
355,pw-myciel4.mps.gz,2.0,0,0,2.0,10.0,1016.2079,10.0,0.0,7880,0,0,128785,0.529619,0,0,8,0,optimal,DONE
356,qap10.mps.gz,332.5662276536546,0,0,332.56622765365427,332.56622765365427,23.873661,332.56622765365427,0.0,1820,0,0,1,1.810091,0,0,8,0,optimal,DONE SOLVED THROUGH LP RELAXATION
357,qap10.mps.gz,332.5662276536546,0,0,332.56622765365427,332.56622765365427,23.925368,332.56622765365427,0.0,1820,0,0,1,2.010504,0,0,4,0,optimal,DONE SOLVED THROUGH LP RELAXATION
355,qap10.mps.gz,332.5662276536546,0,0,332.56622765365427,332.56622765365427,23.013955,332.56622765365427,0.0,1820,0,0,1,2.0354099999999997,0,0,2,0,optimal,DONE SOLVED THROUGH LP RELAXATION
356,qap10.mps.gz,332.5662276536546,0,0,332.56622765365427,332.56622765365427,23.90393,332.56622765365427,0.0,1820,0,0,1,1.784423,0,0,16,0,optimal,DONE SOLVED THROUGH LP RELAXATION
357,qap10.mps.gz,332.5662276536546,0,0,332.56622765365427,332.56622765365427,23.845606,332.56622765365427,0.0,1820,0,0,1,1.7407970000000001,0,0,32,0,optimal,DONE SOLVED THROUGH LP RELAXATION
357,qiu.mps.gz,-9200.18742778801,0,0,-931.6388451727097,-132.8731369469997,41.2829,-132.87313694699986,0.0,2120,0,0,9207,0.027174,0,0,16,0,optimal,DONE
357,qiu.mps.gz,-9200.18742778801,0,0,-931.6388451727097,-132.8731369469997,40.470013,-132.87313694699986,0.0,2120,0,0,9207,0.025714,0,0,8,0,optimal,DONE
358,qiu.mps.gz,-9200.18742778801,0,0,-931.6388451727097,-132.8731369469997,41.295434,-132.87313694699986,0.0,2120,0,0,9207,0.026321,0,0,32,0,optimal,DONE
356,qiu.mps.gz,-9200.18742778801,0,0,-931.6388451727097,-132.8731369469997,41.404617,-132.87313694699986,0.0,2120,0,0,9207,0.026475,0,0,2,0,optimal,DONE
358,qiu.mps.gz,-9200.18742778801,0,0,-931.6388451727097,-132.8731369469997,41.479110999999996,-132.87313694699986,0.0,2120,0,0,9207,0.026533,0,0,4,0,optimal,DONE
358,qnet1.mps.gz,14274.102667094432,0,0,14274.102667094432,16029.692681,2.1040259999999997,16029.692681,0.0,361,0,0,102,0.064746,0,0,8,0,optimal,DONE
359,qnet1.mps.gz,14274.102667094432,0,0,14274.102667094432,16029.692681,2.100157,16029.692681,0.0,361,0,0,102,0.06368,0,0,4,0,optimal,DONE
358,qnet1.mps.gz,14274.102667094432,0,0,14274.102667094432,16029.692681,2.130227,16029.692681,0.0,361,0,0,102,0.06333,0,0,16,0,optimal,DONE
357,qnet1.mps.gz,14274.102667094432,0,0,14274.102667094432,16029.692681,2.104445,16029.692681,0.0,361,0,0,102,0.064182,0,0,2,0,optimal,DONE
359,qnet1.mps.gz,14274.102667094432,0,0,14274.102667094432,16029.692681,2.112443,16029.692681,0.0,361,0,0,102,0.063154,0,0,32,0,optimal,DONE
358,qnet1_o.mps.gz,12557.247916666667,0,0,12557.247916666667,16029.692681,1.29793,16029.692681,0.0,245,0,0,237,0.023607,0,0,2,0,optimal,DONE
360,qnet1_o.mps.gz,12557.247916666667,0,0,12557.247916666667,16029.692681,1.4356959999999999,16029.692681,0.0,245,0,0,237,0.028207999999999997,0,0,32,0,optimal,DONE
359,qnet1_o.mps.gz,12557.247916666667,0,0,12557.247916666667,16029.692681,1.271279,16029.692681,0.0,245,0,0,237,0.023638,0,0,16,0,optimal,DONE
359,qnet1_o.mps.gz,12557.247916666667,0,0,12557.247916666667,16029.692681,1.27195,16029.692681,0.0,245,0,0,237,0.02321,0,0,8,0,optimal,DONE
360,qnet1_o.mps.gz,12557.247916666667,0,0,12557.247916666667,16029.692681,1.291093,16029.692681,0.0,245,0,0,237,0.023102,0,0,4,0,optimal,DONE
360,rail507.mps.gz,16.0,0,0,172.14556667654884,174.0,304.514205,174.0,0.0,441,0,0,1010,3.3814480000000002,0,0,16,0,optimal,DONE
360,rail507.mps.gz,16.0,0,0,172.14556667654884,174.0,302.824955,174.0,0.0,441,0,0,1010,3.2811480000000004,0,0,8,0,optimal,DONE
359,rail507.mps.gz,16.0,0,0,172.14556667654884,174.0,321.116271,174.0,0.0,441,0,0,1010,3.188586,0,0,2,0,optimal,DONE
361,rail507.mps.gz,16.0,0,0,172.14556667654884,174.0,336.27308500000004,174.0,0.0,441,0,0,1010,3.379236,0,0,32,0,optimal,DONE
361,rail507.mps.gz,16.0,0,0,172.14556667654884,174.0,309.466482,174.0,0.0,441,0,0,1010,3.151698,0,0,4,0,optimal,DONE
362,railway_8_1_0.mps.gz,397.0,0,0,397.0,400.0,177.01877,400.0,0.0,4188,0,0,7467,0.21238600000000002,0,0,4,0,optimal,DONE
360,railway_8_1_0.mps.gz,397.0,0,0,397.0,400.0,171.955554,400.0,0.0,4188,0,0,7467,0.199787,0,0,2,0,optimal,DONE
361,railway_8_1_0.mps.gz,397.0,0,0,397.0,400.0,174.00247099999999,400.0,0.0,4188,0,0,7467,0.206121,0,0,8,0,optimal,DONE
362,railway_8_1_0.mps.gz,397.0,0,0,397.0,400.0,176.156912,400.0,0.0,4188,0,0,7467,0.214593,0,0,32,0,optimal,DONE
361,railway_8_1_0.mps.gz,397.0,0,0,397.0,400.0,173.169297,400.0,0.0,4188,0,0,7467,0.203704,0,0,16,0,optimal,DONE
363,ran12x21.mps.gz,3157.3774420257255,0,0,3157.3774420257255,3664.0,416.329918,3664.0,0.0,570,0,0,588324,0.012011,0,0,4,0,optimal,DONE
363,ran12x21.mps.gz,3157.3774420257255,0,0,3157.3774420257255,3664.0,397.069268,3664.0,0.0,570,0,0,588324,0.011318,0,0,32,0,optimal,DONE
362,ran12x21.mps.gz,3157.3774420257255,0,0,3157.3774420257255,3664.0,418.937981,3664.0,0.0,570,0,0,588324,0.012229,0,0,16,0,optimal,DONE
361,ran12x21.mps.gz,3157.3774420257255,0,0,3157.3774420257255,3664.0,403.15165099999996,3664.0,0.0,570,0,0,588324,0.01156,0,0,2,0,optimal,DONE
362,ran12x21.mps.gz,3157.3774420257255,0,0,3157.3774420257255,3664.0,413.049717,3664.0,0.0,570,0,0,588324,0.012498,0,0,8,0,optimal,DONE
363,ran13x13.mps.gz,2691.439468864469,0,0,2691.439468864469,3252.0,147.45323100000002,3252.0,0.0,390,0,0,250267,0.008627,0,0,8,0,optimal,DONE
363,ran13x13.mps.gz,2691.439468864469,0,0,2691.439468864469,3252.0,147.44663,3252.0,0.0,390,0,0,250267,0.008185,0,0,16,0,optimal,DONE
364,ran13x13.mps.gz,2691.439468864469,0,0,2691.439468864469,3252.0,146.582025,3252.0,0.0,390,0,0,250267,0.008865000000000001,0,0,4,0,optimal,DONE
362,ran13x13.mps.gz,2691.439468864469,0,0,2691.439468864469,3252.0,146.67641,3252.0,0.0,390,0,0,250267,0.009417,0,0,2,0,optimal,DONE
364,ran13x13.mps.gz,2691.439468864469,0,0,2691.439468864469,3252.0,145.862006,3252.0,0.0,390,0,0,250267,0.008584,0,0,32,0,optimal,DONE
365,ran14x18-disj-8.mps.gz,3444.4210660029908,0,0,3444.421066384883,3711.999995234812,17438.687293,3711.999995234812,0.0,894,0,0,14591597,0.07493699999999999,0,0,4,0,optimal,DONE
365,ran14x18-disj-8.mps.gz,3444.4210660029908,0,0,3444.421066384883,3711.999995234812,17401.332016999997,3711.999995234812,0.0,894,0,0,14591597,0.076698,0,0,32,0,optimal,DONE
363,ran14x18-disj-8.mps.gz,3444.4210660029908,0,0,3444.421066384883,3711.999995234812,17702.718823,3711.999995234812,0.0,894,0,0,14591597,0.077165,0,0,2,0,optimal,DONE
364,ran14x18-disj-8.mps.gz,3444.4210660029908,0,0,3444.421066384883,3711.999995234812,17397.716826,3711.999995234812,0.0,894,0,0,14591597,0.076809,0,0,16,0,optimal,DONE
364,ran14x18-disj-8.mps.gz,3444.4210660029908,0,0,3444.421066384883,3711.999995234812,17403.727413999997,3711.999995234812,0.0,894,0,0,14591597,0.074736,0,0,8,0,optimal,DONE
366,reblock115.mps.gz,-60057950.92867164,0,0,-38380025.40567192,-36800603.23316175,17630.130406,-36800603.23316175,0.0,8360,0,0,5625702,1.081732,0,0,4,0,optimal,DONE
365,reblock115.mps.gz,-60057950.92867164,0,0,-38380025.40567192,-36800603.23316175,17440.326823,-36800603.23316175,0.0,8360,0,0,5625702,1.068626,0,0,8,0,optimal,DONE
364,reblock115.mps.gz,-60057950.92867164,0,0,-38380025.40567192,-36800603.23316175,18000.0017,-36800603.23316175,0.0007958179478735162,8360,0,0,5546128,1.008602,0,0,2,0,timelimit,DONE
366,reblock115.mps.gz,-60057950.92867164,0,0,-38380025.40567192,-36800603.23316175,17091.991254,-36800603.23316175,0.0,8360,0,0,5625702,1.051959,0,0,32,0,optimal,DONE
365,reblock115.mps.gz,-60057950.92867164,0,0,-38380025.40567192,-36800603.23316175,18000.004799000002,-36800603.23316175,0.0009919806822029607,8360,0,0,5307111,1.000189,0,0,16,0,timelimit,DONE
365,reblock166.mps.gz,-1332090746.366651,0,0,-618324048.1051644,-600052168.9065473,14919.747341999999,-600052168.9065473,0.0,47681,0,0,3126462,5.327007,0,0,2,0,optimal,DONE
367,reblock166.mps.gz,-1332090746.366651,0,0,-618324048.1051644,-600052168.9065473,14920.299616,-600052168.9065473,0.0,47681,0,0,3126462,5.377294,0,0,4,0,optimal,DONE
367,reblock166.mps.gz,-1332090746.366651,0,0,-618324048.1051644,-600052168.9065473,12371.907437,-600052168.9065473,0.0,47681,0,0,3126462,5.155319,0,0,32,0,optimal,DONE
366,reblock166.mps.gz,-1332090746.366651,0,0,-618324048.1051644,-600052168.9065473,14884.033913,-600052168.9065473,0.0,47681,0,0,3126462,4.484579,0,0,8,0,optimal,DONE
366,reblock166.mps.gz,-1332090746.366651,0,0,-618324048.1051644,-600052168.9065473,12402.887138,-600052168.9065473,0.0,47681,0,0,3126462,5.353961,0,0,16,0,optimal,DONE
367,rentacar.mps.gz,-6648340689644.702,0,0,29274325.20026011,30356760.984148644,2.461696,30356760.984148644,0.0,2129,0,0,10,0.281015,0,0,16,0,optimal,DONE
368,rentacar.mps.gz,-6648340689644.702,0,0,29274325.20026011,30356760.984148644,2.456893,30356760.984148644,0.0,2129,0,0,10,0.281003,0,0,32,0,optimal,DONE
367,rentacar.mps.gz,-6648340689644.702,0,0,29274325.20026011,30356760.984148644,2.4540669999999998,30356760.984148644,0.0,2129,0,0,10,0.275329,0,0,8,0,optimal,DONE
366,rentacar.mps.gz,-6648340689644.702,0,0,29274325.20026011,30356760.984148644,2.466708,30356760.984148644,0.0,2129,0,0,10,0.282514,0,0,2,0,optimal,DONE
368,rentacar.mps.gz,-6648340689644.702,0,0,29274325.20026011,30356760.984148644,2.450446,30356760.984148644,0.0,2129,0,0,10,0.28061,0,0,4,0,optimal,DONE
369,rlp1.mps.gz,13.244444444444444,0,0,14.0,15.0,0.224496,15.0,0.0,53,0,0,225,0.027345,0,0,4,0,optimal,DONE
368,rlp1.mps.gz,13.244444444444444,0,0,14.0,15.0,0.229623,15.0,0.0,53,0,0,225,0.028081000000000002,0,0,8,0,optimal,DONE
367,rlp1.mps.gz,13.244444444444444,0,0,14.0,15.0,0.23012600000000002,15.0,0.0,53,0,0,225,0.028323,0,0,2,0,optimal,DONE
368,rlp1.mps.gz,13.244444444444444,0,0,14.0,15.0,0.225884,15.0,0.0,53,0,0,225,0.027218,0,0,16,0,optimal,DONE
369,rlp1.mps.gz,13.244444444444444,0,0,14.0,15.0,0.223423,15.0,0.0,53,0,0,225,0.026795,0,0,32,0,optimal,DONE
369,rmatr100-p10.mps.gz,90.0,0,0,360.59330751695745,423.0,184.685721,423.0,0.0,7260,0,0,797,0.235932,0,0,8,0,optimal,DONE
370,rmatr100-p10.mps.gz,90.0,0,0,360.59330751695745,423.0,185.469287,423.0,0.0,7260,0,0,797,0.250138,0,0,32,0,optimal,DONE
370,rmatr100-p10.mps.gz,90.0,0,0,360.59330751695745,423.0,183.82691100000002,423.0,0.0,7260,0,0,797,0.237362,0,0,4,0,optimal,DONE
369,rmatr100-p10.mps.gz,90.0,0,0,360.59330751695745,423.0,186.266398,423.0,0.0,7260,0,0,797,0.25652,0,0,16,0,optimal,DONE
